Registry,Assignment,Organization Name,Organization Address
MA-M,F4700C2,"Beijing ASU Tech Co., Ltd.","11th Floor Block A, Beijing Normal University Science & Technology Mansion, No.12 Xueyuan South Road,Haidian District,Beijing, China Beijing  CN 100088 "
MA-M,F4700C9,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,F4700C6,Jinan USR IOT Technology Limited,"Floor F1 & Part of Floor F2, Building No. 9,Diya shuang chuang Industrial Zone, No.2566,Century Main Road,Gaoxin District Jinan,Shandong China Shandong Jinan CN 250014 "
MA-M,F4700CD,Freeus LLC,"1069 Stewart Drive, Suites 3-6 Ogden UT US 84404 "
MA-M,7872648,"Gsou Technology(Shenzhen)Co.,Ltd","18B.Block B,First World Plaza,No.7002 West HongLi road,Futian, ShenZhen  CN 518000 "
MA-M,7872649,"SHENZHEN FANGZHICHENG TECHNOLOGY CO., LTD.","SHENZHEN FANGZHICHENG TECHNOLOGY CO., LTD. SHENZHEN GUANGDONG CN 518000 "
MA-M,787264D,QT systems ab,Finnbacksgatan 11 Lycksele Västerbotten SE 921 32 
MA-M,9880BB4,"Shenzhen Ginto E-commerce CO.,LTD","Room 1308-1309, Building B, Huihai Square, Chuangye Road, Longhua District, Shenzhen Shenzhen Guangdong CN 570100 "
MA-M,1CAE3EA,"Beijing SuperCloud Technology Co., Ltd.",yizhuang  beijing beijing CN 100176 
MA-M,986EE84,Fujitsu component limited,"SHINAGAWA SEASIDE PARK TOWER, 12-4, Higashi-shinagawa 4-chome, Shinagawa-ku, Tokyo JP 140-8586 "
MA-M,986EE8C,Sercomm Corporation.,"3F,No.81,Yu-Yih Rd.,Chu-Nan Chen Miao-Lih Hsuan  TW 115 "
MA-M,1CAE3ED,FORME,204 west spear street suite 3697 carson city NV US 89703 
MA-M,1CAE3E6,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,7813057,"E-Stone Electronics Co., Ltd","Room 0355, Unit 109, No. 62, Chengyi North Street, Software Park Phase III, Xiamen City Fujian Fujian CN 361000 "
MA-M,7C83345,PRO BRAND TECHNOLOGY (TW),"14F-6,1071 Chung Cheng Road Taoyuan   TW 330 "
MA-M,38A8CDE,OUTFORM,82 NE 26th Street Suite #103 Miami FL US 33137 
MA-M,785EE86,"Guangdong COROS Sports Technology Co., Ltd","ROOM 601 ROOM 701,BLD.2,NO.2,SCIENCE AND TECHNOLOGY 9 RD,SONGSHAN LAKE HI-TECH ZONE Dongguan Guangdong CN 523808 "
MA-M,6433B52,"Adesso, Inc",20659 Valley Boulevard Walnut CA US 91789 
MA-M,2836137,shenzhen technology limited,"903,No. 1 Shifeng Building, Xinzhuang Community Villa Road, Matian Street, Guangming District, Shenzhen City Shenzhen Guangdong CN 518000 "
MA-M,6433B5C,Geksacon,Revolutionary Street 78 Ufa Republic of Bashkortostan RU 450005 
MA-M,44A92C6,"Ningbo joyson new energy automotive technology Co.,Ltd","No.1266 Juxian Road, Hi-Tech Park Ningbo Zhejiang CN 315000 "
MA-M,44A92CB,"Amethystum Storage Technology Co., Ltd","Guangzhou(Meizhou) Industry Transfer Zone, Meizhou Guangdong CN 514079 "
MA-M,44A92C8,RT-Systemtechnik GmbH,Jacksonring 4 Rheine  DE 48429 
MA-M,5848492,"X-speed lnformation Technology Co.,Ltd","th Floor,Building 2,Xinyu Electronic Industrial Park,No.69, Zhaishan,Houshan Village, High-tech Zone,Fuzhou,Fujian ,China Fuzhou  CN 350000 "
MA-M,44A92C2,"Anhui Zhongxin Electronic Technology Co., Ltd.","South Head, No.11, Building 2, Huayuan Commercial Building,6km, Changqing Township, Yuhui District, Bengbu City,Anhui Province Bengbu Anhui CN 233010 "
MA-M,A85B36C,ATER Technologies Co Ltd,"Floor 5,Building 1,HongYe Industry Park,Baoan district Shenzhen Guangdong CN 518100 "
MA-M,F02A2B3,Frigotel SRL,"Via Trezza, 49 San Donà di Piave  IT 30027 "
MA-M,A85B365,JUGANU LTD,Yehadut Canada St. 1 Or Yehuda Israel IL 6037501 
MA-M,44A92C0,"ZHEJIANG HISING TECHNOLOGY CO.,LTD","Room 201 and 202,Building 5,328 Pingjiang Road,Yuecheng District,Shaoxing Shaoxing Zhejiang CN 312000 "
MA-M,F02A2BC,Comexio GmbH,Eisenberger Straße 56a Kerzenheim  DE 67304 
MA-M,A85B362,Loomanet Inc.,900 Lafayette St. Suite 704 Santa Clara CA US 95050 
MA-M,E878294,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,E878297,"FAIOT Co., LTD","Room 1101, Building 23, No.1999 Yishan Road, Minhang District Shanghai  CN 200233 "
MA-M,781305C,"Brigates Microelectronics Co., Ltd.","2007,Building 7, No. 1588 Chuangye Road Kunshan Jiangsu CN 215300 "
MA-M,781305D,"Shanghai Siminics Optoelectronic Technology Co., Ltd","Room 9, Building 15, Huatai Center Jinyun Rd Shanghai  CN 201803 "
MA-M,7813052,LEAFF ENGINEERING SRL,Via Pastore 10 Osimo AN IT 60027 
MA-M,7813053,microtec Sicherheitstechnik GmbH,Auf der Langwies 20 Hünstetten  DE 65510 
MA-M,A85B363,"Shenzhen Dandelion Intelligent Cloud Technology Development Co., LTD","1101, 1102, 1103, 1108A, Building E, Phase II, Galaxy WORLD, Minle Community, Minzhi Street, Longhua District Shenzhen Guangdong CN 518100 "
MA-M,FCD2B6D,"Bee Smart(Changzhou) Information Technology Co., Ltd",Changwu Middle Road Changzhou Jiangsu CN 213100 
MA-M,986D359,Advanced Diagnostics LTD,"Diagnostics House, Eastboro Fields, Hemdale Nuneaton Warwickshire GB CV116GL "
MA-M,1874E22,"Shenzhen WITSTECH Co.,Ltd.","5D4, Block CD, Tianji Building, Tian'an Digital City, Futian District, Shenzhen Shenzhen Guangdong?China CN 518040 "
MA-M,1874E26,"Beijing Jrunion Technology Co., Ltd.","Room 01, 2nd Floor, Building 8, Yuquanhuigu, No. 3, Minzhuang Road, Haidian District Beijing Beijing CN 100195 "
MA-M,1874E29,"SHENZHEN AORO COMMUNICATION EQUIPMENT CO., LTD","ROOM 302, 3RD FLOOR BUILDING A9, NO.6 YUANCHUANGYUAN,FUHUA ROAD, JUTANG COMMUNITY, FUCHENG STREET, LONGHUA DISTRICT SHENZHEN GUANGDONG CN 518110 "
MA-M,1874E2B,"Shenzhen Jooan Technology  Co., Ltd","Area B, Floor 101-2, Floor 3, Floor 5 and Floor 6 of area B, Building No. 8, Guixiang Community Plaza Road, Guanlan Street, Longhua District, Shenzhen.  Shenzhen Guangdong CN 518000 "
MA-M,E878298,"JVISMall CO.,LTD","Rm903, BY B/D, Seogang-ro133, Mapo Gu Seoul  KR 04058 "
MA-M,1874E25,"HANGZHOU ZHOUJU ELECTRONIC TECHNOLOGICAL CO.,LTD ","Floor 6,A Building, Xianxing Road NO.32,Xianlin Town,Yuhang District Hangzhou Zhejiang CN 311122 "
MA-M,C0FBF96,IVT corporation,"5/F, Zhongguancun Fazhan Building, No 12, Shangdi Xinxi Road, Haidian District, Beijing, 100085, P.R. CHINA Beijing  CN 100085 "
MA-M,C0FBF92,Dongguan Chuan OptoElectronics Limited,"No.43 Songshui Road,Songmushan Village, Dalang Town Dongguan Guangdong CN 523795 "
MA-M,C8F5D64,EVOTOR LLC,"Timura Frunze Str., 24 Moscow  RU 119021 "
MA-M,C8F5D61,"Valeo Interior Controls (Shenzhen) Co.,Ltd","North Junyi Ind. Park, Huaide Vil., Fuyong Town, Baoan Dist. Shenzhen Guangzhong CN 518103 "
MA-M,C8F5D68,"Yarward Electronics  Co., Ltd.",9509 Qinglongshan Street Zibo Shandong CN 255089 
MA-M,88C9B37,Robert Bosch JuP1,Robert Bosch 1150 Juarez Chihuahua MX 32557 
MA-M,C8F5D62,"Qbic Technology Co., Ltd","26F.-12, No.99, Sec. 1, Xintai 5th Rd., Xizhi Dist., New Taipei   TW 22175 "
MA-M,C0FBF98,Dongmengling,"Floor 1, pool-side building, Villa district, Jiuwei Xiange Musical Instrument Co. , Ltd. , Jiuwei community, Hangcheng Street, Bao 'an district Shenzhen Guangdong CN 518000 "
MA-M,88C9B3B,"Shenzhen MMUI Co.,Ltd","Shenzhen MMUI Co.,Ltd Shenzhen Guangdong CN 518000 "
MA-M,1CA0EF1,"Wisnu and Supak Co.,Ltd.","102/111-112  Mooban  Sinpattanatanee,, Tessabansongkroh  Road.,     Ladyao,  Jatujak, Jatujak Bangkok Metropolis TH 10900 "
MA-M,1CA0EFD,Shenzhen Liandian Communication Technology Co.LTD,"1307, building A4, workshop 2, LiLang International Jewelry Industrial Park, 31 Bulan Road, xialilang community, Nanwan street, Longgang District Shenzhen Guangdong CN 518112 "
MA-M,0C5CB5B,ADI Global Distribution,263 Old Country Road Melville NY US 11747  
MA-M,245DFC4,"Suzhou Jiangzhi electronic technology co., Ltd","Room 303, Building 2, No.88 Baifu Road, Kunshan Development Zone Kunshan Jiangsu CN 215300 "
MA-M,0C5CB55,The Raymond Corporation,22 South Canal St Greene NY US 13778 
MA-M,6015920,S Labs sp. z o.o.,Dworska 1a/1u Kraków Lesser Poland PL 30-314 
MA-M,6015924,Zaptec,Richard Johnsensgate 4 Stavanger  Rogaland NO N-4021 
MA-M,601592B,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,E86CC78,Lighthouse EIP,21370 Heywood Avenue Lakeville MN US 55044 
MA-M,E86CC72,Xirgo Technologies LLC,188 Camino Ruiz Camarillo CA US 93012 
MA-M,E86CC74,"Koal Software Co., Ltd","Floor 6, Building 4, Lane 299, Jiangchang West Road, Jing 'an District Shanghai Shanghai CN 200436 "
MA-M,245DFC8,Cosmicnode,Zandstrand Eindhoven North Brabant NL 5658BJ 
MA-M,E86CC7C,Limited Liability Company M.S.Korp,"Mironovskaya st., 33, bldg.26, floor 4, office 5 Moscow Russian Federation RU 105318 "
MA-M,0411197,Herrick Tech Labs,20201 Century Blvd. Germantown MD US 20874 
MA-M,9827824,Dspread Technology (Beijing) Inc.,"Jingxin Building, 2045 Suite , Chaoyang District Beijing  CN 100027 "
MA-M,9827827,KORTEK CORPORATION,"26, Venture-ro24beon-gil, Yeonsu-gu Incheon  KR 22011 "
MA-M,446FD80,Sichuan subao network technology ltd.co.,"No. 704 Room ,  No. 599 South Century Town Road, High technology district, Chengdu  chengdu sichuan Province CN 610094 "
MA-M,78D4F17,Famar Fueguina S.A.,Rodney 70 Buenos Aires  AR 1427 
MA-M,78D4F14,"BYD Auto lndustry Co.,Ltd","No.3009 BYD Road, Building D23, BYD EPRI, PingShan District,  ShenZhen GuangDong CN 518118   "
MA-M,446FD85,"ZHEJIANG SHIP ELECTRONICS & TECHNOLOGY CO., LTD.",#6 GAOYA RD NINGBO ZHEJIANG PROVINCE CN 315191 
MA-M,446FD8C,"Changzhou Haitu Electronic Technology Co.,Ltd","Building 47, Hang Seng Science park, Tianning District Changzhou Jiangsu CN 213000 "
MA-M,78D4F15,"Huaqin Telecom Technology Co.,Ltd.","Building 1,No.399, Keyuan Road, Pudong, Shanghai China Shanghai  CN 200120 "
MA-M,78D4F19,"shanghai baudcom communication device co.,ltd","519A, Building A, Lianming Road 389, Minhang District shanghai shanghai CN 201101 "
MA-M,885FE81,"Apoidea Technology Co., Ltd.","No. 111, Boyun Road Shanghai  CN 201203 "
MA-M,A0024A6,"Xiaojie Technology (Shenzhen) Co., Ltd","801#, Block B1,Kexing Secience Park, Hi-Tech Industrial Park, Nanshan District Shenzhen Guangdong CN 518000 "
MA-M,A453EE9,"Dongguan HuaFuu industrial co., LTD","Huafuu technology park,jinggangzhong Road,shatian Dongguan Guangdong CN 523841 "
MA-M,A453EE2,Ubisafe Smart Devices,Getulio Vargas 2729 Sao Jose SC BR 88103-400 
MA-M,A453EE1,Stellamore,"Room 1519, 15th Floor, Block A, Economic Building, Baoyuan Huafeng Headquarters, No. 288, Xixiang Avenue, Bao'an District Shenzhen Guangdong CN 518100 "
MA-M,8CAE49E,"Shenzhen C & D Electronics Co., Ltd.","9th FIoor, Building 9, No.1 Qingxiang road, BaoNeng Science and TechnoIogy Industrial Park, Longhua New District ShenZhen GuangDong CN 518000 "
MA-M,8CAE496,"Chengdu BillDTE Technology Co., Ltd","Chengdu BiiDTE Technology Co.,Ltd Chengdu Sichuan CN 610041 "
MA-M,8CAE49A,Gigawave,"Unit 4 Metro Business Park, ballycurreen cork  IE T12 HP60 "
MA-M,8C476E9,Xertified AB,Horisontvagen 60 Stockholm Stockholm SE 12830 
MA-M,8C476E0,Chipsafer Pte. Ltd.,2 Changi South Lane Singapore  SG 486123 
MA-M,8CAE498,LLC Taipit - Measuring Equipment,"Voroshilova, 2 Saint-Petersburg  RU 193318 "
MA-M,8CAE497,Precitec Optronik GmbH,Schleussnerstraße 54 Neu-Isenburg Hessen DE 63263 
MA-M,8CAE49C,Parametric GmbH,Waldeggstrasse 82 Interlaken BE CH 3800 
MA-M,34049EC,ClearCaptions LLC,595 Menlo Drive Rocklin  CA US 95765 
MA-M,8C476E2,"HuiZhou MIKI Communication Equipment Co.,LTD","NO.39,GuangTai Road HuiNan HI-techindustrial Park.Zhongkai Hi-tech Zone Huizhou  CN 516000 "
MA-M,8CAE499,TTR Corporation,20-1 Iwaoshi-machi Takasaki-shi Gunma JP 370-0044 
MA-M,6879122,"CNDI CO.,LTD","33-13, EUNHAENG-RO, 218 BEON-GIL SIHEUNG-SI GYEONGGI-DO KR 14908 "
MA-M,687912B,Swisscom Broadcast Ltd,Ostermundigenstrasse 99 Bern  CH 3050 
MA-M,687912A,"Wingtech Mobile Communications Co., Ltd.","No.777,Yazhong Road,Nanhu District, Jiaxing Zhejiang CN 314006 "
MA-M,6879125,"Copper Labs, Inc.",3015 Sterling Circle #200 Boulder CO US 80301 
MA-M,8411C20,Kazdream Technologies LLP,"10, Turkestan Str. Nur-Sultan  KZ 010000 "
MA-M,DC4A9ED,HAPPIEST BABY INC.,3115 S La Cienega Blvd. Los Angeles CA US 90016 
MA-M,DC4A9E6,TATTILE SRL,"VIA DONIZETTI, 1/3/5 MAIRANO BRESCIA IT 25030 "
MA-M,8411C22,Futurecom Systems Group,3277 Langstaff Rd Concord Ontario CA L4K 5P8 
MA-M,8411C24,LLC STC MZTA,33/26 Mironovskaya str. Moscow Moscow RU 115280 
MA-M,5895D86,"Norgren Manufacturing Co., Ltd.","Block 3, No 1885 Duhui Road, Minhang District Shanghai Shanghai CN 201108 "
MA-M,5895D89,Loftie,"26 Grove St, Apt. 5C New York NY US 10014 "
MA-M,5895D8A,Peak Communications Limited,"Suite 1, Commercial House One, Eden Island, Republic of Seychelles Eden Island  SC 123 "
MA-M,DC4A9E7,Astrogate Inc.,"11F-6, No. 120, Qiaohe Rd., Zhonghe Dist. New Taipei City  TW 235 "
MA-M,5895D8C,LOCTEK ERGONOMIC TECHNOLOGY CORP.,"No. 588, Qihang South Road, Yinzhou Economic Development Zone Ningbo City Zhejiang CN 315100 "
MA-M,5895D80,"Shenzhen DOOGEE Hengtong Technology CO.,LTD","Shenzhen DOOGEE Hengtong Technology CO.,LTD Shenzhen Guangdong CN 518000 "
MA-M,DC4A9E8,Methodex Systems Pvt. Ltd.,"607-8 Meghdoot, 94 Nehru Place New Delhi Delhi IN 110019 "
MA-M,CC4F5CC,"Beijing Cotytech Technology Co.,LTD.","Rm2302,Block B,Haojing Building,Zhichunlu,Haidian District,Beijing Beijing  CN 100192 "
MA-M,CC4F5C7,Smiths US Innovation LLC,3125 SKYWAY CT Fremont CA US 94539 
MA-M,CC4F5C1,lesswire GmbH,Rudower Chaussee 30 Berlin Germany DE 12489 
MA-M,CC4F5C6,Watertech S.p.A.,STRADA ANTICA FORNACE 2/4 CANELLI ITALY IT 14053 
MA-M,CC4F5CB,Ontex BV,Genthof 5 Buggenhout NA BE 9255 
MA-M,FCCD2F0,"Ningbo Bull Digital Technology Co., LTD","No.32 Sanhai Road, East Guanhaiwei Industrial zone Cixi City Zhejiang  CN 315314 "
MA-M,CC4F5C4,Spark Biomedical,4428 Irvin Simmons Drive Dallas TX US 75229 
MA-M,18FDCB3,"Staclar, Inc.",2093 Philadelphia Pike Claymont DE US 19703 
MA-M,18FDCBC,Ark Vision Systems GmbH & Co. KG,"Limburger Str., 51 Merenberg Hessen DE 35799 "
MA-M,18FDCBE,"KWANG YANG MOTOR CO.,LTD","NO. 35, WAN HSING ST., SAN MIN DIST., KAOHSIUNG, TAIWAN, R.O.C Kaohsiung  TW 807 "
MA-M,98FC84C,"Shenzhen Incar Technology Co., Ltd.","Zhongxi ECO International Building, Shuiku Rd., Baoan District Shenzhen   CN 518000 "
MA-M,98FC84D,Jazwares LLC,1067 Shotgun Rd Sunrise FL US 33326 
MA-M,18FDCB6,SKA Organisation,"Jodrell Bank, Lower Withington Macclesfield Cheshire GB SK11 9FT "
MA-M,98FC840,"Leia, Inc","2440 Sand Hill Road, STE 100, Menlo Park Menlo Park CA US 94025 "
MA-M,98FC843,"ZeXin (Shanghai) Information Technologies Co.,Ltd","Room 205E Building 5#,545 Hulan Road,Baoshan District,Shanghai City Shanghai  CN 200000 "
MA-M,98FC844,Sferrum GmbH,"Kytyzovsky avenue, build 36/3, office 216 Moscow  RU 121170 "
MA-M,C0619AD,Uhnder,3409 Executive Center Drive Ste205 Austin TX US 78731 
MA-M,28B77C8,"Shenzhen PUAS Industrial Co.,LTD","2/F, C/Building, Huawang Industrial Park, LongHua New Area In Shenzhen 518106 P.R.C Shenzhen Guangdong CN 518106 "
MA-M,C0619A5,"Nanjing Balance Network Technology Co., Ltd","9-10/F,building 01, No.8,Bailongjiang East Street,Jianye District Nanjing Jiangsu CN 210017 "
MA-M,28B77C1,SolarEdge Technologies,1 Abba Eban St. Herzelia  IL 46725 
MA-M,C0619A7,MAD PIECE LLC.,2196 flatbush ave. BROOKLYN NY US 11234 
MA-M,4C93A62,"Diehl Controls Nanjing Co., Ltd.",Jiangjun Avenue 139 Nanjing Jiangsu CN 211100 
MA-M,F469D52,Pulsar Engineering srl,Via Giuseppe Caimi Milano MI IT 20136 
MA-M,F469D5C,"Huaqin Telecom Technology Co.,Ltd.","Building 1,No.399, Keyuan Road, Pudong, Shanghai China Shanghai  CN 200120 "
MA-M,4C93A63,"Commsignia, Ltd.",Irinyi Jozsef u 4-20 Budapest  HU 1117 
MA-M,F469D57,"Rosco, Inc",90-21 144th Place Jamaica NY US 11435 
MA-M,4C93A64,4TheWall - 4D Sistem A.S,Oran Mah. Turan Gunes Bul. Park Oran Ofis 180-Y No:6 Cankaya  ANKARA  TR 06550 
MA-M,F469D5A,"ShenZhenShi EVADA technology Co.,Ltd","Qianhai,No.1 qianwan Road ShenZhen Guangdong CN 518000 "
MA-M,F469D50,Mossman Limited,"1014, 10/F, Leader Industrial Building, 57-59 Au Pui Wan Street, Fotan, Shatin Hong Kong HK NT "
MA-M,5C857E6,ProdataKey,67 W 13490 S Draper UT US 84020 
MA-M,5C857E4,"Shenzhen IP3 Century Intelligent Technology CO.,Ltd",aiying.li@ip3-tech.com Shenzhen  CN 518057 
MA-M,5C857E5,"Shanghai Yanhe automation technology co.,LTD","Room E2204, Building 1, 5500 Yuan Jiang Road, MinHang District ShangHai  CN 201100 "
MA-M,D01411B,CYLTek Limited,"R603,6F.,NO.168,Sec.2,Fuxing 3rd.Rd. Zhubei City,Hsinchu County  TW 30273 "
MA-M,D014114,powerall,"75,Ojeong-ro,Bucheon-si,Gyeonggi-do,Republic of korea Gyeonggi-do province  KR 14445 "
MA-M,3049502,Sercomm Corporation.,"3F,No.81,Yu-Yih Rd.,Chu-Nan Chen Miao-Lih Hsuan  TW 115 "
MA-M,3049501,ATLI WORLD LIMITED,"306 Beverley Commercial Center, 87-105 Chatham Road, TST, Kowloon Hong Kong HK 852 "
MA-M,304950C,Anacove LLC,7856 Revelle drive LA JOLLA CA US 92037 
MA-M,D014119,Airthings,Wergelandsveien 7 Oslo  NO 0167 
MA-M,304950A,Ledworks SRL,Via Tortona 37 Milano Milano IT 20144 
MA-M,D01411A,ABB EVI SPA,"VIA DI SAN GIORGIO, 642 TERRANUOVA BRACCIOLINI AREZZO IT 52028 "
MA-M,D014115,Superlead,building No.57 Suzhou  CN 086 
MA-M,F0D7AF3,"720?bei jing?Health iTech Co.,Ltd","Room 9001, D Building, Kangjianbaosheng Plaza, No.8 Heiquan Road, Haidian District, Beijing bei jing  CN 100085 "
MA-M,F0D7AFB,EVCO SPA,VIA FELTRE N. 81 SEDICO BELLUNO IT 32036 
MA-M,DCE5338,JB-Lighting Lichtanlagen GmbH,Sallersteig 15 89134  DE 89134 
MA-M,F0D7AF7,"Rievtech Electronic Co.,Ltd ","Room 505, Building A, No.88,Dazhou Road,Tiexinqiao,Yu huatai District, Nanjing City, Jiangsu Province,P.R.China +0086 25 52895099                 52890138 info@rievtech.com sales@rievtech.com Nanjing City Jiangsu Province CN 210000 "
MA-M,F0D7AFC,"Shenzhen Virtual Clusters Information Technology Co.,Ltd.","Room 201,Building A,No.1,Qianhai 1st Road,Shengang cooperation zone,Qianhai Shenzhen  CN 518054 "
MA-M,7069794,"SelectTech GeoSpatial, LLC",8045 Washington Village Dr. Centerville OH US 45458 
MA-M,706979A,Foxconn Brasil Industria e Comercio Ltda,"Av. Marginal da Rodovia dos Bandeirantes, 800 - Distrito Industrial Jundiaí Sao Paulo BR 13213-008 "
MA-M,CCC2618,RoomMate AS,Hamangskogen 60 Sandvika - NO 1338 
MA-M,706979C,Rivian Automotive LLC,13250 N. Haggerty Road Plymouth MI US 48170 
MA-M,94FBA74,UOI TECHNOLOGY CORPORATION,"1F., No. 50, Ln. 148, Lide St. Zhonghe Dist. New Taipei City TW 23512 "
MA-M,38F7CD3,VANGUARD,1st Floor 3 Moore  London  GB SE1 2RE 
MA-M,38F7CD2,"RIPower Co.,Ltd","3F,1,Bongeunsa-ro 44-gil, Gangnam-gu Seoul  KR 06143 "
MA-M,38F7CD6,Fast Cotton(Beijing) Limited,Fast Cotton(Beijing)Limited Beijing Beijing CN 100037 
MA-M,38F7CDB,Fibergate Inc.,KDX Shibadaimon.Bld 2F 2-10-12 Shibadaimon Tokyo Minato-ku JP 1050012 
MA-M,94FBA70,Reichert Inc.,3362 Walden Ave Depew NY US 14043 
MA-M,E8B4707,Tibit Communications,"1 Willowbrook Court, Suite 150 Petaluma CA US 94954 "
MA-M,D425CC4,"Barobo, Inc.","221 G Street, #204 Davis CA US 95616 "
MA-M,14AE852,"Qingdao iTechene Technologies Co., Ltd.","UnitA3-A4,Level8,Block A ,International Innovation Park,No.1Keyuanwei Rd.,Laoshan District Qingdao  CN 266100 "
MA-M,F041C84,Candelic Limited,"Unit 312, 3/F Solo Workshop, 131-132 Cannaught Road West Hong Kong  HK 111111 "
MA-M,94FBA79,"Shanghai Hyco Genyong Technology Co., Ltd.","Room 105, 1/F, Building B, No.999 of Huaxu Road, Qingpu District, Shanghai, China Shanghai  CN 201702 "
MA-M,E8B4704,"YAWATA ELECTRIC INDUSTRIAL CO.,LTD.",1-17-1 Ohmorihigashi Ohta-ku Tokyo JP 143-0012 
MA-M,C09BF46,LTD Delovoy Office,"Block “B”, floor 6, build 4/1, Stroiteley blvd Krasnogorsk  RU 143401 "
MA-M,F490CBB,A-dec Inc.,2601 Crestview Drive Newberg OR US 97132 
MA-M,F490CB7,TEQ SA,Via al Municipio 16 Barbengo Ticino CH 6917 
MA-M,9405BBE,BAE Systems,21 continental boulevard Merrimack NH US 03054 
MA-M,9405BB2,"Dongguan CXWE Technology Co.,Ltd.","Room 805, building 1, No. 16, Keji 4th Road, Songshanhu Dongguan Guangdong CN 523000 "
MA-M,9405BB0,"Qingdao Maotran Electronics co., ltd","Room2907, Building 2 of Minghui International, No.39 of Shiling Road, Laoshan District Qingdao Shandong CN 266000 "
MA-M,9405BB9,Zimmer GmbH,Im Salmenkopf 5 Rheinau Baden-Württemberg DE 77866 
MA-M,F490CBC,Cheetah Medical,2A Hashlosha st. Tel Aviv  IL 6706055 
MA-M,9405BB7,closip Inc.,"3F, Canal Square Shibaura, 3-14-18 Shibaura Tokyo Minato JP 108-0023 "
MA-M,9405BB8,iungo,Vrouwenlaan 62 Zwolle Overijssel NL 8017 HS 
MA-M,6462660,"MiiVii Dynamics Technology CO.,LTD","1408-1415 Tower A BUGG Building,No.18 N. Taipingzhuang Rd,haidian District Beijing Beijing CN 100000 "
MA-M,94CC04A,hyBee Inc.,"#1003, Innovalley B, 253, Pangyo-ro, Bundang-gu Seongnam-si Gyeonggi-do KR 13486 "
MA-M,94CC04D,Hanzhuo Information Technology(Shanghai) Ltd.,"Room 2085, building 2, 622 Yingyuan middle Road, Jiading Strict Shanghai  CN 201200 "
MA-M,94CC046,Sam Nazarko Trading Ltd,18 Watermill Way London Surrey GB SW19 2RD 
MA-M,94CC042,Nanjing Yacer Communication Technology Co. Ltd.,333 Taiping South Road Jinling Yujingyuan 19nd  floor Unit K Qin Huai District nanjing jiangsu CN 210000 
MA-M,646266E,"Shenzhen Jie Shi Lian Industrial Co., LTD","6F,C Building,Jinao Industrial Park,Juling Rd,Guanlan Town,Longhua Shenzhen Guangdong CN 518000 "
MA-M,6462668,Leontech Limited,"1208 WorkingBerg Commercial Buildung, 41-47 Marble Road Hong Kong Hong Kong HK 00000 "
MA-M,6462661,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,6462665,Bühler AG,Gupfenstrasse 5 Uzwil  CH 9240 
MA-M,14AE851,"Henfred Technology Co., Ltd.","3F.-7, No.77, Sec. 1, Xintai 5th Rd New Taipei City Xizhi Dist TW 221 "
MA-M,14AE85A,MTA Systems,Pemstraße 2 Mauthausen  AT 4310 
